column_id,column_name,confidence,dataset_id,model_id,label,user_label,scores_Concept---prefLabel,scores_CulturalHeritageObject---accessionNumber,scores_CulturalHeritageObject---created,scores_CulturalHeritageObject---description,scores_CulturalHeritageObject---extent,scores_CulturalHeritageObject---medium,scores_CulturalHeritageObject---objectId,scores_CulturalHeritageObject---provenance,scores_CulturalHeritageObject---rights,scores_CulturalHeritageObject---rightsHolder,scores_CulturalHeritageObject---title,scores_Document---classLink,scores_Person---biographicalInformation,scores_Person---countryAssociatedWithThePerson,scores_Person---dateOfBirth,scores_Person---dateOfDeath,scores_Person---nameOfThePerson,scores_Person---professionOrOccupation,scores_Place---label,scores_WebResource---classLink,scores_unknown
1825174566,dimensions.dimensions_cm,0.7940473355295967,389867797,884910000,unknown,,0.005214156296455999,0.03302534854457267,0.0179610842154761,0.0035008382658635122,0.09039499935235781,0.005287845977259751,0.0034657389038005213,0.0012604810238305386,0.0003033980582524272,0.0027945410015945108,0.0009568339646464647,0.000644031332744925,0.00017112390480700926,0.001886883372791048,0.009346566143619922,0.0006930632916676607,0.016350663735661988,0.0007440092782480802,0.0006925346586872755,0.011258523148065032,0.7940473355295967
1742072224,description,0.5778696096360318,389867797,884910000,CulturalHeritageObject---description,CulturalHeritageObject---description,0.03751991197154214,0.014458381301171375,0.023458944568821388,0.5778696096360318,0.013497362301928162,0.03716324210569319,0.002561614923747277,0.023481022057701015,0.009040853596870313,0.017910547826204284,0.028421347171347172,0.015258122471834421,0.0034479114803750727,0.009162396555452099,0.010974131291771095,0.019368584896876765,0.026556737672014375,0.0018724675174425927,0.023902522700818017,0.0229160875046333,0.08115820044772414
673836331,Artwork_Title,0.8450759745378323,389867797,884910000,CulturalHeritageObject---title,CulturalHeritageObject---title,0.007854879848687796,0.002389223580419637,0.0043528627416313075,0.008732826613053564,0.000849184782608696,0.001477454293048353,0.0014356578887055375,0.0386201267318761,0.00015470297029702976,0.014314031020761812,0.8450759745378323,0.0014860733695652177,0.0023948128108034388,0.0009955422625595898,0.0010227585258525856,0.002684936866810388,0.014820565907522435,0.0,0.01075626228513121,0.008998842592592596,0.03158328037024063
26719149,object_no,0.7979292256208462,389867797,884910000,CulturalHeritageObject---accessionNumber,CulturalHeritageObject---accessionNumber,0.002709423106962912,0.7979292256208462,0.04141634304589197,0.0035684597604728418,0.00206813739511823,0.00241235774800589,0.012731281287379548,0.002462771121924476,0.00015470297029702968,0.0018816800584630718,0.0028162153191093617,0.0026075719189277537,0.0013777496372911664,0.0029067873892652417,0.02088945340973631,0.018514796120587075,0.002211287865424648,0.0003769188596491227,0.005324685788744031,0.002663582575211673,0.07297656900069122
1537008308,dimensions.dimensions_inch,0.7251438299139142,389867797,884910000,unknown,,0.016329796954247817,0.004899316506222657,0.003840943448024987,0.0027433548060453545,0.16686547019625703,0.002821398906888261,0.004442301403800521,0.004471049783549784,0.0,0.004052647979128016,0.0013888888888888887,0.0109375,0.00031848867595818815,0.0011971434252386003,0.0013624278860441615,0.0027157738095238094,0.03323420588045108,0.0005064586007702182,0.0005913198843839089,0.01213768305066243,0.7251438299139142
1343404917,credit_line,0.7647131463099578,389867797,884910000,CulturalHeritageObject---provenance,CulturalHeritageObject---provenance,0.014366800307637527,0.004212065173930427,0.00448781628321018,0.04134515398559453,0.0007620073891625615,0.028210837850272515,0.0007355093676814988,0.7647131463099578,0.001624385437266535,0.005709997887881959,0.020058218310654595,0.0114892639745625,0.007899099433465355,0.004017019041659217,0.00470028086074059,0.005572243152428469,0.015318506827772686,0.0025036008721670486,0.017299717064624638,0.0014761614659155643,0.043498169003413974
431758370,date,0.8211425563750544,389867797,884910000,CulturalHeritageObject---created,CulturalHeritageObject---created,0.0203222094343406,0.035398727836893344,0.8211425563750544,0.007149704323635365,0.012008080291046885,0.004964010163722688,0.002353644222269174,0.005473375221484456,0.0006208614452161235,0.002811215700033674,0.0011763871699669967,0.006423369064572526,0.002493351685127111,0.006190894050693954,0.005083025606690149,0.016287378007252235,0.006737978153125717,0.003226010750394725,0.004007463011909082,0.010064334385885977,0.026065423100684864
180539222,dimensions.frame_dimensions.frame_dimensions_cm,0.9065846169662714,389867797,884910000,unknown,,0.0030410898336354565,0.0017422998431258691,0.0031298370198232623,0.0016302362856959831,0.07353604846402173,0.0007668829194013481,0.0012522690935285814,0.000960352724710304,0.0003033980582524272,0.0011947782424146884,0.00016537154634581108,0.00020185757907923587,7.58495145631068e-05,0.001029413860595926,0.0003352085028675502,0.000967205247794911,0.0017080309422380466,0.000382226603403788,0.0004560075345159561,0.0005370192177147823,0.9065846169662714
1599276157,artist.birth_date,0.6316725542712054,389867797,884910000,Person---dateOfBirth,Person---dateOfBirth,0.010813161361811686,0.02559701609880104,0.05769665342172117,0.006247596839280975,0.004995323355709363,0.0055443525312651315,0.009884178617918944,0.0025816038377399512,0.0001547029702970297,0.004028177159851443,0.003687592814664489,0.002923488326325559,0.001543735723195583,0.006936271548829451,0.6316725542712054,0.13724215245108376,0.014705410770939382,0.0019742195312789364,0.00617002026197148,0.00492247142070442,0.06067931668540492
212606288,medium,0.7652870116473125,389867797,884910000,CulturalHeritageObject---medium,CulturalHeritageObject---medium,0.03212124200776708,0.003881204151674133,0.0045985730717646,0.01854230602625197,0.0019023345153664306,0.7652870116473125,0.001180343834688347,0.02096481389370854,0.0008455712303422759,0.010536222457552265,0.013961236102230752,0.026454005041901096,0.0020057154990545767,0.007278289041930094,0.0022941468253968255,0.00021701388888888893,0.017639018801563117,0.01501189499508467,0.005372085680535128,0.018681468885246796,0.03122550240173997
2112757030,artist.nationality,0.9041616511479504,389867797,884910000,Person---countryAssociatedWithThePerson,Person---countryAssociatedWithThePerson,0.016528161784464767,0.004069914468309868,0.0030926066874032566,0.002227595386587539,0.008275647050318104,0.0038191906386626957,0.0006876239212496347,0.0006961633663366337,0.0003174633869636964,0.0036774928225912643,0.0008508663366336635,0.003347510723353319,0.0013128852442382299,0.9041616511479504,0.0015323935452398216,0.0011965965908069937,0.000926894541539201,0.0009854756113420724,0.012272048923172784,0.002527848679649588,0.02749396914318647
1778868803,artist.name,0.7710439721834348,389867797,884910000,Person---nameOfThePerson,Person---nameOfThePerson,0.01021254844176107,0.0014291868479880776,0.0029019838421583243,0.011036197362510417,0.0018260050996204934,0.025856872881417844,0.0007263361778576241,0.009905419722724618,0.004273687214611872,0.006159261839816571,0.01679426212374582,0.013143189738071322,0.0021923745134053403,0.001026138195004029,0.00432825705121678,0.00649807513294795,0.7710439721834348,0.0020758435091634123,0.017121783755815086,0.009346391227473827,0.0821022131392547
1480385836,dimensions.frame_dimensions.frame_dimensions_inch,0.5911855452144764,389867797,884910000,CulturalHeritageObject---extent,CulturalHeritageObject---extent,0.03776144878671486,0.015290124798659864,0.022092639844601348,0.003457294112415187,0.5911855452144764,0.004405189684077765,0.0013030512909576377,0.0015171177694378723,0.0018658980582524271,0.001896708797830634,0.004429271708683473,0.002758567338534801,0.00017864556719468573,0.0032056177101407366,0.013444975029485478,0.008269641024737266,0.006310238153182803,0.0007082369417496525,0.016207458408120528,0.0028440369203236848,0.260868292840423
