column_id,column_name,confidence,dataset_id,model_id,label,user_label,scores_Concept---prefLabel,scores_CulturalHeritageObject---accessionNumber,scores_CulturalHeritageObject---created,scores_CulturalHeritageObject---description,scores_CulturalHeritageObject---extent,scores_CulturalHeritageObject---medium,scores_CulturalHeritageObject---objectId,scores_CulturalHeritageObject---provenance,scores_CulturalHeritageObject---rights,scores_CulturalHeritageObject---rightsHolder,scores_CulturalHeritageObject---title,scores_Document---classLink,scores_Person---biographicalInformation,scores_Person---countryAssociatedWithThePerson,scores_Person---dateOfBirth,scores_Person---dateOfDeath,scores_Person---nameOfThePerson,scores_Person---professionOrOccupation,scores_Place---label,scores_WebResource---classLink,scores_unknown
1369903366,ArtistName,0.9019498431612196,996932041,884910000,Person---nameOfThePerson,Person---nameOfThePerson,0.006942753141869097,0.0003906250000000001,0.00040090460526315795,0.005716719851177089,0.0010793585526315793,0.016371984649122814,0.0,0.007945490562678065,0.0020833333333333337,0.0017732319078947372,0.01659369276556777,0.0035709296528581074,0.0026141826923076926,0.0002055921052631579,0.0002055921052631579,0.00019531250000000004,0.9019498431612196,0.0008654714416130826,0.009568266620075833,0.004195763974238482,0.017330951377623326
1910845269,Accessories,0.838024679796384,996932041,884910000,unknown,,0.01531636179750832,0.011279475755981132,0.013355341992201768,0.014513174410502972,0.021051618564696672,0.006436962206581444,0.0015829167170406558,0.006498503895955702,0.00205139499300423,0.019977714468809363,0.001824450594019868,0.007048837425449871,0.003672110793670132,0.011177632151004228,0.0044664757307883276,0.00211791887659165,0.003439091172023393,0.0053434073857487685,0.004873969613043266,0.00594796165899443,0.838024679796384
1223379796,Signed,0.7670630565704802,996932041,884910000,unknown,,0.026866175346430873,0.0018049715464225724,0.005317244585846027,0.027051695991976578,0.010570314018746812,0.02442116145508276,0.0010957911580986766,0.03181916176556803,0.002855832778392358,0.0029616536401770154,0.018928864300695406,0.012646840597599334,0.003389341578055171,0.0009854875644369598,0.00046412602933607836,0.0015138865639995542,0.04186499871753286,0.0007623517150549389,0.0036698087692171276,0.013947235306850703,0.7670630565704802
893193267,Type_of_Art,0.7556721129768165,996932041,884910000,Concept---prefLabel,Concept---prefLabel,0.7556721129768165,0.020933618012422363,0.004910714285714286,0.0017578125,0.002131921150599815,0.02273867251642036,0.0059401467614213915,0.00188229575296938,0.0,0.02048998705184446,0.0021960188060731536,0.0028706049054889847,0.0007341056034482758,0.006608241356887583,0.007518873863547508,0.01677016243153933,0.005256359189650121,0.002027575577644851,0.034234714017922885,0.00234375,0.08298231323958884
1305414416,Title,0.9658981460002554,996932041,884910000,CulturalHeritageObject---title,CulturalHeritageObject---title,0.0001905487804878049,0.0,0.0,0.011413827842705513,0.0,0.0,0.0,0.0011498590982286637,0.0,0.0024839621443089434,0.9658981460002554,0.0,0.0007621951219512196,0.0,0.0,0.0,0.0002604166666666667,0.0,0.0006793478260869566,0.008203125000000002,0.008958571519308945
1610635963,Accession_id,0.8896479027932033,996932041,884910000,CulturalHeritageObject---accessionNumber,CulturalHeritageObject---accessionNumber,0.0029768310681999874,0.8896479027932033,0.011108168871671152,0.0034652995529949864,0.00211104695951217,0.0032211268637026306,0.010468713947878355,0.0021022420110420586,0.0001547029702970297,0.0012809628133098514,0.0025101700911891343,0.0016775123951182302,0.0009607289455678558,0.00390893282738629,0.00785396017242168,0.010344750688361392,0.003371000787504283,0.0004721932498930252,0.0024347303656807578,0.0016626206774177758,0.03826640194764799
1741800875,Keywords,0.5826109765704972,996932041,884910000,Concept---prefLabel,Concept---prefLabel,0.5826109765704972,0.003895297410922411,0.003264313811188811,0.02015563659734493,0.0034911299189316425,0.03131909487782333,0.0007177669645502894,0.0015812761233019853,0.0011314655172413794,8.585164835164836e-05,0.007020735664625589,0.01470462328767123,0.006741071428571428,0.0033642320864067437,0.0012153279524130013,0.0012104885057471265,0.00879921041651232,0.008850026159677199,0.00078125,0.0019411559203275073,0.29711906913789415
1462289268,BirthDeathDate,0.8649908115433661,996932041,884910000,unknown,,0.0016556939246006482,0.013953674584146461,0.009014423076923078,0.00047477943842698747,0.0012139155943271679,0.0006550404233367188,0.002470524158591838,0.0004852034668149797,0.008009319398519921,0.0007464127815678614,0.00039858050156969175,0.00012600806451612906,0.0,0.0006897399475524477,0.06922893574494751,0.021152932885111015,0.002324021892762951,0.0002654493495010737,0.0011614080199528495,0.0009831252034645974,0.8649908115433661
1868789898,Inscription,0.5708810251953745,996932041,884910000,CulturalHeritageObject---description,CulturalHeritageObject---description,0.01993676157241554,0.0006136225728155339,0.0013547122508942256,0.5708810251953745,0.00978328509750169,0.0006167763157894735,0.00027285447761194023,0.04855294416139816,0.008115898058252425,0.003449862037424313,0.033747812713393804,0.0030628091010292714,0.020498303218266806,0.00020559210526315783,0.0004003215828750981,0.000615898058252427,0.0197564921998939,0.0003572911343893714,0.00360450878528894,0.01952285354931446,0.23465037581255474
699331214,Subtype_of_Art,0.6972797299315934,996932041,884910000,CulturalHeritageObject---medium,CulturalHeritageObject---medium,0.057933926263584984,0.006852809037799831,0.008162665184725889,0.026429264118522047,0.013332470024493047,0.6972797299315934,0.004293209064663725,0.013892680135923255,0.00015470297029702968,0.020367086404550344,0.013186160697433537,0.004078703640225304,0.0022666851825443963,0.03560388720857821,0.0030993510075509015,0.004861629398520721,0.027813605038930808,0.00499301364890865,0.015084026582247298,0.0027256567698039137,0.03758873768910282
