column_id,column_name,confidence,dataset_id,model_id,label,user_label,scores_Concept---prefLabel,scores_CulturalHeritageObject---accessionNumber,scores_CulturalHeritageObject---created,scores_CulturalHeritageObject---description,scores_CulturalHeritageObject---extent,scores_CulturalHeritageObject---medium,scores_CulturalHeritageObject---objectId,scores_CulturalHeritageObject---provenance,scores_CulturalHeritageObject---rights,scores_CulturalHeritageObject---rightsHolder,scores_CulturalHeritageObject---title,scores_Document---classLink,scores_Person---biographicalInformation,scores_Person---countryAssociatedWithThePerson,scores_Person---dateOfBirth,scores_Person---dateOfDeath,scores_Person---nameOfThePerson,scores_Person---professionOrOccupation,scores_Place---label,scores_WebResource---classLink,scores_unknown
257377184,Collector,0.8444077584459748,1783418515,884910000,unknown,,0.02312095477875657,0.004499176564642498,0.0025922260505861277,0.02818942768631516,0.020954487013773664,0.0029269423190113526,0.000687744288070578,0.001651686176142698,0.00322069808417709,0.012591857519526415,0.003982758738081687,0.0030212559869465952,0.009001524390243903,0.006160570587402919,0.0004533448432245885,0.00048233695652173913,0.013126150277531513,0.0015970902114090387,0.012171846904913526,0.005160162176747326,0.8444077584459748
2091071065,Period/Style,0.9730852832904893,1783418515,884910000,unknown,,0.00852036844246675,0.0,0.0,8.877840909090911e-05,0.00016059851359898802,9.889240506329116e-05,0.00033535373608903026,0.0,0.0,0.0003470331726898971,0.00016537154634581108,0.0,0.0,8.877840909090911e-05,0.007977871546345813,0.00033535373608903026,0.0003577572856065504,0.0,0.008172224279761046,0.0002663352272727273,0.9730852832904893
201757778,UpdateDate,0.8475151851714547,1783418515,884910000,unknown,,0.009997120813331019,0.0065920230385569335,0.04540977586309313,0.002228067717639335,0.004991616997022062,0.003197766453557129,0.00858315565386046,0.006457953310414519,0.0003033980582524272,0.002934966016731737,0.0016836392840428966,0.00042324328926666413,0.0004836239048070093,0.02552350256319585,0.0012799167233909883,0.01039237302214747,0.008223611914054687,0.0004775009936476904,0.0011918086024545057,0.012109750609078677,0.8475151851714547
1960325719,DateAcquired,0.9374041712708159,1783418515,884910000,unknown,,0.002730915309093813,0.007300622438090471,0.020671356809309115,0.00020538288670284943,0.002236401112208902,0.0007988632901564591,0.0022799045060573203,0.00011322463768115945,0.0001070205479452055,0.0015906525812656846,0.0009080913711349093,0.00016983695652173915,0.0,8.877840909090911e-05,0.00966706157991927,0.009777884144991722,0.0025937716885103142,0.0,0.000472948917442204,0.0008831115430622011,0.9374041712708159
1571568238,Flag5,0.9833313018632266,1783418515,884910000,unknown,,0.0029580753397402183,0.001030436516498929,0.0014330478312785853,8.877840909090911e-05,0.0014765216997825385,0.0009367204446624768,0.0010530518426808957,0.00039548270219728855,0.0,0.0022521621243541752,0.0006748824159110286,0.0002958450210378682,0.0,0.0006897399475524477,0.000276978689202954,0.0006167978354679123,0.0011005253952163705,8.585164835164837e-05,0.0009114569819583332,0.0003923432917888564,0.9833313018632266
1954452455,IDSort6,0.9965227832904893,1783418515,884910000,unknown,,0.000707868442466748,0.0,0.0,8.877840909090911e-05,0.00016059851359898802,9.889240506329116e-05,0.00033535373608903026,0.0,0.0,0.0003470331726898971,0.00016537154634581108,0.0,0.0,8.877840909090911e-05,0.00016537154634581108,0.00033535373608903026,0.0003577572856065504,0.0,0.00035972427976104453,0.0002663352272727273,0.9965227832904893
154229865,Flag2,0.9833313018632266,1783418515,884910000,unknown,,0.0029580753397402183,0.001030436516498929,0.0014330478312785853,8.877840909090911e-05,0.0014765216997825385,0.0009367204446624768,0.0010530518426808957,0.00039548270219728855,0.0,0.0022521621243541752,0.0006748824159110286,0.0002958450210378682,0.0,0.0006897399475524477,0.000276978689202954,0.0006167978354679123,0.0011005253952163705,8.585164835164837e-05,0.0009114569819583332,0.0003923432917888564,0.9833313018632266
1515315359,CreateDate,0.5795738725135425,1783418515,884910000,CulturalHeritageObject---created,CulturalHeritageObject---created,0.018615161406688424,0.03411636400675961,0.5795738725135425,0.013382068104205147,0.012022852712541936,0.004419425828422922,0.012401816460788136,0.018729149758743936,0.016249324432804774,0.004085297767136901,0.003201469406809102,0.002324310620242833,0.001454615740832717,0.020556423824071936,0.010811260852070428,0.004722975445486223,0.04348653516391472,0.0009393946832499466,0.00894899595311299,0.005873515809845204,0.1840851695087296
210692759,CreatedBy,0.9079991965149996,1783418515,884910000,unknown,,0.023333735405917513,0.00043722028979085434,0.0009066938712882863,0.0008036612152005929,0.0005416458541458543,0.016019737426101164,0.0019303155199464914,0.0002822580645161291,0.007919520547945208,0.00867960164835165,0.00023320895522388062,0.00043174039734287676,0.0010773739164696612,0.01563863884342608,0.0002864414341336795,0.0003845921814671815,0.000807597478147705,0.0012432590557590558,0.010364323650238632,0.0006792377295878995,0.9079991965149996
83310319,PhysicalHolder,0.9887102832904893,1783418515,884910000,unknown,,0.000707868442466748,0.007812500000000002,0.0,8.877840909090911e-05,0.00016059851359898802,9.889240506329116e-05,0.00033535373608903026,0.0,0.0,0.0003470331726898971,0.00016537154634581108,0.0,0.0,8.877840909090911e-05,0.00016537154634581108,0.00033535373608903026,0.0003577572856065504,0.0,0.00035972427976104453,0.0002663352272727273,0.9887102832904893
1665492475,Flag3,0.9833313018632266,1783418515,884910000,unknown,,0.0029580753397402183,0.001030436516498929,0.0014330478312785853,8.877840909090911e-05,0.0014765216997825385,0.0009367204446624768,0.0010530518426808957,0.00039548270219728855,0.0,0.0022521621243541752,0.0006748824159110286,0.0002958450210378682,0.0,0.0006897399475524477,0.000276978689202954,0.0006167978354679123,0.0011005253952163705,8.585164835164837e-05,0.0009114569819583332,0.0003923432917888564,0.9833313018632266
793705266,AcqstnCost,0.9965227832904893,1783418515,884910000,unknown,,0.000707868442466748,0.0,0.0,8.877840909090911e-05,0.00016059851359898802,9.889240506329116e-05,0.00033535373608903026,0.0,0.0,0.0003470331726898971,0.00016537154634581108,0.0,0.0,8.877840909090911e-05,0.00016537154634581108,0.00033535373608903026,0.0003577572856065504,0.0,0.00035972427976104453,0.0002663352272727273,0.9965227832904893
1519045077,Description,0.7478408183761601,1783418515,884910000,CulturalHeritageObject---description,CulturalHeritageObject---description,0.006430776060598629,0.006362914961123368,0.005819208755783842,0.7478408183761601,0.01932412300891583,0.022605507366984696,0.001715482483907022,0.042101573227947185,0.0009544397249190938,0.013177143425836048,0.01695567188916483,0.011139699804861718,0.01593119726070096,0.006619079198427221,0.001654311735234136,0.003658066125900435,0.009408057952885159,0.003782800793792879,0.0144889458954768,0.01148767125464599,0.038542510696734034
1559216045,IDSort4,0.9965227832904893,1783418515,884910000,unknown,,0.000707868442466748,0.0,0.0,8.877840909090911e-05,0.00016059851359898802,9.889240506329116e-05,0.00033535373608903026,0.0,0.0,0.0003470331726898971,0.00016537154634581108,0.0,0.0,8.877840909090911e-05,0.00016537154634581108,0.00033535373608903026,0.0003577572856065504,0.0,0.00035972427976104453,0.0002663352272727273,0.9965227832904893
1410213162,AcqstnReason,0.9887102832904893,1783418515,884910000,unknown,,0.000707868442466748,0.0,0.0,8.877840909090911e-05,0.00016059851359898802,9.889240506329116e-05,0.008147853736089032,0.0,0.0,0.0003470331726898971,0.00016537154634581108,0.0,0.0,8.877840909090911e-05,0.00016537154634581108,0.00033535373608903026,0.0003577572856065504,0.0,0.00035972427976104453,0.0002663352272727273,0.9887102832904893
2006526874,Materials,0.7793818928734497,1783418515,884910000,CulturalHeritageObject---medium,CulturalHeritageObject---medium,0.03752736090397029,0.004167603791816606,0.002248267359722777,0.015939256361389313,0.0,0.7793818928734497,0.002604097249988893,0.0035600331978104384,0.0005208333333333332,0.02223779441959332,0.009406640260270773,0.014028159340659336,0.0049478472499888924,0.0025657221970103064,0.003244535519125682,0.003144922586520946,0.01219860852950172,0.003096995912186012,0.008800518740819479,0.0026930373683859785,0.06768587280445608
1499580999,Culture,0.9965227832904893,1783418515,884910000,unknown,,0.000707868442466748,0.0,0.0,8.877840909090911e-05,0.00016059851359898802,9.889240506329116e-05,0.00033535373608903026,0.0,0.0,0.0003470331726898971,0.00016537154634581108,0.0,0.0,8.877840909090911e-05,0.00016537154634581108,0.00033535373608903026,0.0003577572856065504,0.0,0.00035972427976104453,0.0002663352272727273,0.9965227832904893
942675654,IDSort2,0.9624357076118595,1783418515,884910000,unknown,,0.0013600149232477748,0.00013950892857142862,0.0006783020320197047,0.00020538288670284946,0.0004047391385989881,0.00029420490506329124,0.018723307151206296,0.0,0.00010702054794520553,0.0005423456726898973,0.0003985805015696918,0.00013950892857142862,0.0,8.877840909090913e-05,0.003406976023957753,0.0017862465932318883,0.0005717983814969615,0.0,0.0006387421369039019,0.008078835227272731,0.9624357076118595
1282140662,Option4,0.873706867139035,1783418515,884910000,unknown,,0.054011207992952004,0.0008698939340813466,0.01287055967288526,0.0004687500000000001,0.0016752404922513308,0.0007471472360277571,0.0008696279296374176,0.002348607702197289,0.008463541666666668,0.013853586626683286,0.0012329181301967429,0.0007841262710378684,0.00031250000000000006,0.0020419034090909094,0.007967218137254903,0.0012701520825721595,0.012999547596972949,0.0,0.0015360765030622294,0.001970527477394917,0.873706867139035
1304247700,Date1,0.9858838449660041,1783418515,884910000,unknown,,0.0007078684424667481,0.0,0.0,8.877840909090912e-05,0.00016059851359898804,9.889240506329116e-05,0.0008585122182318876,0.0,0.0,0.0002493769226898972,0.0001653715463458111,0.0,0.0,8.877840909090912e-05,0.0007815359808696207,0.008321297268907566,0.00040658541060655044,0.0,0.0019222242797610452,0.00026633522727272736,0.9858838449660041
145763176,LoanAllowed,0.9505470667420325,1783418515,884910000,unknown,,0.02670233197313848,0.004695123545156548,0.0022729311984185457,0.001007896056149733,0.0014765216997825385,0.0007927559242145703,0.002891287136798544,0.00039548270219728855,0.0,0.0029275926584099035,0.0011256035697571826,0.00029584502103786826,0.0,0.0006897399475524478,0.0010281806122798775,0.0005112235111435881,0.0012507657798317552,8.585164835164839e-05,0.0009114569819583333,0.0003923432917888564,0.9505470667420325
1045967085,LegalStatus,0.8632198192282121,1783418515,884910000,unknown,,0.05022418100784034,0.0054704112123477346,0.0033601778534002777,0.017393965208034438,0.002750114317549604,0.002481724993844783,0.0024251134204505806,0.00026947463768115947,0.0,0.010836356457290466,0.01675060356975718,0.0005095108695652175,0.0004077743902439026,0.0015472094597475698,0.001017527203188968,0.0008237235111435881,0.018933583791305972,0.00018112603859555081,0.0007984408797481908,0.000599161950052515,0.8632198192282121
2049682077,Century,0.9934920788403078,1783418515,884910000,unknown,,0.0011647024232477746,0.000479182841614907,0.00013950892857142862,0.00020538288670284946,0.00016059851359898804,9.889240506329116e-05,0.0008055082381628102,0.0,0.00010702054794520551,0.00034703317268989717,0.00039858050156969175,0.00013950892857142862,0.0,8.877840909090912e-05,0.00028197602395775144,0.0006143715932318875,0.0005717983814969615,0.0,0.0006387421369039018,0.00026633522727272736,0.9934920788403078
1690223242,Flag4,0.9833313018632266,1783418515,884910000,unknown,,0.0029580753397402183,0.001030436516498929,0.0014330478312785853,8.877840909090911e-05,0.0014765216997825385,0.0009367204446624768,0.0010530518426808957,0.00039548270219728855,0.0,0.0022521621243541752,0.0006748824159110286,0.0002958450210378682,0.0,0.0006897399475524477,0.000276978689202954,0.0006167978354679123,0.0011005253952163705,8.585164835164837e-05,0.0009114569819583332,0.0003923432917888564,0.9833313018632266
488450264,Option1,0.6147968937726019,1783418515,884910000,Concept---prefLabel,Concept---prefLabel,0.6147968937726019,0.012679789767414684,0.020775605500821023,0.00016276041666666668,0.0018942175871523702,0.019145725326420893,0.0003780241935483872,0.004126240091359851,0.0017252604166666673,0.010045196759700838,0.0020491821357989837,0.011689074187704537,0.0,0.020473400469121824,0.008300781250000002,0.0007278726708074535,0.03754148447318811,0.0005347842261904762,0.028829262464102057,0.011193716397849465,0.19293072789288396
955235725,IDSort5,0.9965227832904893,1783418515,884910000,unknown,,0.000707868442466748,0.0,0.0,8.877840909090911e-05,0.00016059851359898802,9.889240506329116e-05,0.00033535373608903026,0.0,0.0,0.0003470331726898971,0.00016537154634581108,0.0,0.0,8.877840909090911e-05,0.00016537154634581108,0.00033535373608903026,0.0003577572856065504,0.0,0.00035972427976104453,0.0002663352272727273,0.9965227832904893
996847644,Measurements,0.7262008362598966,1783418515,884910000,CulturalHeritageObject---extent,CulturalHeritageObject---extent,0.0032768530149517717,0.012013251589632058,0.005834542316661795,0.009287953652334724,0.7262008362598966,0.001052398122710623,0.042374765590013456,0.0013226259101941755,0.00030339805825242727,0.00962787772277134,0.0009390024038461543,0.009446199216944062,0.0020289745145631076,0.0013469827586206904,0.010580327538840474,0.003556361420321394,0.026726513275649802,0.0006904921325744897,0.01059017243122978,0.017460732797903854,0.10533973927208772
2100145258,AcqstnCurrency,0.9818169009375479,1783418515,884910000,unknown,,0.0007078684424667479,0.0,0.0,8.87784090909091e-05,8.400537634408603e-05,0.007911392405063292,0.00010557432432432433,0.0,0.0,0.00027044003543499515,8.87784090909091e-05,0.0,0.0,0.0026929450757575755,8.87784090909091e-05,0.00010557432432432433,0.005489497481684981,0.0,0.0002831311425061425,0.00026633522727272725,0.9818169009375479
1475615629,LegalStatusDate,0.9420770677999801,1783418515,884910000,unknown,,0.0021289781837191876,0.0064531670917127104,0.004619891826923077,0.00801788288670285,0.0005879904151756723,0.0002687293615850303,0.010699700289983542,0.00038262118940529747,0.0001070205479452055,0.0008291710529256038,0.0009080913711349093,0.00016983695652173915,0.0,0.0006897399475524477,0.009729065548173238,0.00966627700213458,0.0014284485248318873,8.585164835164837e-05,0.000472948917442204,0.0006775194377990431,0.9420770677999801
1301625417,HowAcquired?,0.8348588395043887,1783418515,884910000,unknown,,0.04236044208831818,0.0012783123805542285,0.002027793341526895,0.0011061878109452736,0.0190468946575926,0.0014970818891902754,0.0017085413263981043,0.0250891861761427,0.002190353881278539,0.012900801417259829,0.0019703983962176697,0.0016906864648033129,0.001527777777777778,0.003986378205128207,0.0003063366204690832,0.0014309976708074537,0.03953709730470998,0.0019643474376930263,0.0019759914223229447,0.0015455542264752793,0.8348588395043887
